id,start_datetime,end_datetime,run_length,avg_cell_value,tags
678,2015-05-20 00:00:00,2015-05-20 23:55:00,288,3.296875,storm downpour snow
679,2015-05-21 00:00:00,2015-05-21 23:55:00,288,1.716796875,downpour snow
680,2015-05-22 00:00:00,2015-05-22 23:55:00,288,2.20703125,downpour
681,2015-05-23 00:00:00,2015-05-23 23:55:00,288,2.234375,rain
682,2015-05-26 00:00:00,2015-05-26 23:55:00,288,1.560546875,storm downpour
683,2015-05-30 00:00:00,2015-05-30 23:55:00,288,0.69482421875,storm downpour
684,2015-06-04 15:35:00,2015-06-04 23:55:00,101,0.6865234375,storm downpour
685,2015-06-05 10:45:00,2015-06-05 23:55:00,159,0.97802734375,storm downpour
686,2015-06-06 00:00:00,2015-06-06 23:55:00,288,2.900390625,hail storm
687,2015-06-07 17:35:00,2015-06-07 23:55:00,77,5.76953125,storm downpour
688,2015-06-08 00:00:00,2015-06-08 09:00:00,109,2.265625,storm downpour
689,2015-06-08 09:10:00,2015-06-08 23:55:00,178,2.306640625,storm downpour
690,2015-06-09 00:00:00,2015-06-09 12:10:00,147,0.73779296875,storm
691,2015-06-09 15:20:00,2015-06-09 23:55:00,104,1.1875,storm
692,2015-06-11 00:00:00,2015-06-11 23:55:00,288,1.1240234375,storm downpour
693,2015-06-12 00:00:00,2015-06-12 23:55:00,288,1.3984375,storm downpour
694,2015-06-13 00:00:00,2015-06-13 23:55:00,288,1.3544921875,storm downpour
695,2015-06-14 00:00:00,2015-06-14 11:10:00,135,2.306640625,storm downpour
696,2015-06-14 14:55:00,2015-06-14 23:55:00,109,2.203125,storm downpour
697,2015-06-15 00:00:00,2015-06-15 23:55:00,288,1.7958984375,rain storm downpour
698,2015-06-16 00:00:00,2015-06-16 23:55:00,288,3.31640625,storm downpour
699,2015-06-19 00:00:00,2015-06-19 23:55:00,288,1.26953125,rain storm downpour
700,2015-06-20 00:00:00,2015-06-20 23:55:00,288,0.9677734375,downpour
701,2015-06-23 00:00:00,2015-06-23 23:55:00,288,2.71875,rain hail storm downpour
702,2015-06-27 00:00:00,2015-06-27 23:55:00,288,1.8828125,storm downpour
703,2015-07-02 00:00:00,2015-07-02 23:55:00,288,0.7958984375,storm downpour
704,2015-07-03 00:00:00,2015-07-03 23:55:00,288,2.40234375,hail storm downpour
705,2015-07-04 00:00:00,2015-07-04 23:55:00,288,0.51025390625,storm downpour
706,2015-07-05 00:00:00,2015-07-05 23:55:00,288,0.87060546875,storm
707,2015-07-07 00:00:00,2015-07-07 23:55:00,288,1.419921875,hail storm
708,2015-07-08 00:00:00,2015-07-08 04:10:00,51,2.150390625,hail storm
709,2015-07-08 06:50:00,2015-07-08 23:55:00,206,3.24609375,hail storm
710,2015-07-12 00:00:00,2015-07-12 23:55:00,288,0.70703125,downpour
711,2015-07-15 00:00:00,2015-07-15 23:55:00,288,0.609375,storm
712,2015-07-16 00:00:00,2015-07-16 23:55:00,288,1.45703125,storm downpour
713,2015-07-17 00:00:00,2015-07-17 14:15:00,172,1.099609375,storm
714,2015-07-17 14:35:00,2015-07-17 23:55:00,113,4.22265625,storm
715,2015-07-18 00:00:00,2015-07-18 23:55:00,288,0.56298828125,downpour
716,2015-07-19 00:00:00,2015-07-19 23:55:00,288,1.0712890625,downpour
717,2015-07-20 00:00:00,2015-07-20 09:35:00,116,0.61767578125,storm downpour
718,2015-07-20 11:45:00,2015-07-20 23:55:00,147,1.4423828125,storm downpour
719,2015-07-21 00:00:00,2015-07-21 23:55:00,288,0.798828125,storm
720,2015-07-22 00:00:00,2015-07-22 23:55:00,288,2.146484375,storm
721,2015-07-23 00:00:00,2015-07-23 23:55:00,288,1.7734375,storm
722,2015-07-24 00:00:00,2015-07-24 13:35:00,164,1.8173828125,storm downpour
723,2015-07-24 13:45:00,2015-07-24 23:55:00,123,3.40625,storm downpour
724,2015-07-25 00:00:00,2015-07-25 23:55:00,288,1.8916015625,storm downpour
725,2015-07-26 00:00:00,2015-07-26 23:55:00,288,1.1943359375,rain
726,2015-07-27 00:00:00,2015-07-27 06:20:00,77,2.240234375,rain downpour
727,2015-07-27 07:50:00,2015-07-27 23:55:00,194,0.55126953125,rain downpour
728,2015-07-28 00:00:00,2015-07-28 23:55:00,288,0.56298828125,rain
729,2015-07-29 00:00:00,2015-07-29 23:55:00,288,1.9580078125,rain downpour
730,2015-07-30 00:00:00,2015-07-30 23:55:00,288,1.1318359375,rain storm downpour
731,2015-08-01 00:00:00,2015-08-01 23:55:00,288,3.81640625,rain
732,2015-08-02 00:00:00,2015-08-02 23:55:00,288,1.5205078125,rain downpour
733,2015-08-04 00:00:00,2015-08-04 23:55:00,288,1.5263671875,storm downpour
734,2015-08-07 00:00:00,2015-08-07 15:25:00,186,0.705078125,storm
735,2015-08-07 15:50:00,2015-08-07 23:55:00,98,3.23828125,storm
736,2015-08-08 00:00:00,2015-08-08 23:55:00,288,2.626953125,storm downpour
737,2015-08-09 00:00:00,2015-08-09 23:55:00,288,1.2529296875,storm downpour
738,2015-08-14 00:00:00,2015-08-14 23:55:00,288,1.9345703125,storm downpour
739,2015-08-15 00:00:00,2015-08-15 23:55:00,288,2.986328125,storm downpour
740,2015-08-16 00:00:00,2015-08-16 23:55:00,288,2.83203125,rain
741,2015-08-17 00:00:00,2015-08-17 23:55:00,288,3.171875,rain
742,2015-08-18 00:00:00,2015-08-18 23:55:00,288,2.01171875,rain storm
743,2015-08-19 00:00:00,2015-08-19 23:55:00,288,1.9228515625,rain
744,2015-08-20 00:00:00,2015-08-20 23:55:00,288,1.130859375,downpour
745,2015-08-23 00:00:00,2015-08-23 23:55:00,288,0.8876953125,downpour
746,2015-08-24 00:00:00,2015-08-24 23:55:00,288,1.95703125,rain
747,2015-08-25 00:00:00,2015-08-25 23:55:00,288,1.0107421875,rain
748,2015-09-01 00:00:00,2015-09-01 23:55:00,288,1.390625,downpour
749,2015-09-02 00:00:00,2015-09-02 23:55:00,288,2.958984375,storm downpour
750,2015-09-03 00:00:00,2015-09-03 23:55:00,288,2.982421875,downpour
751,2015-09-04 00:00:00,2015-09-04 23:55:00,288,1.26953125,storm downpour
752,2015-09-05 00:00:00,2015-09-05 23:55:00,288,4.390625,rain storm
753,2015-09-09 00:00:00,2015-09-09 23:55:00,288,1.169921875,storm downpour
754,2015-09-10 00:00:00,2015-09-10 23:55:00,288,1.8828125,storm downpour
755,2015-09-11 00:00:00,2015-09-11 23:55:00,288,1.310546875,downpour
756,2015-09-13 00:00:00,2015-09-13 23:55:00,288,2.08203125,rain
757,2015-09-14 00:00:00,2015-09-14 23:55:00,288,4.73828125,rain storm
758,2015-09-15 00:00:00,2015-09-15 23:55:00,288,1.1328125,
759,2015-09-16 00:00:00,2015-09-16 23:55:00,288,1.322265625,rain
760,2015-09-17 00:00:00,2015-09-17 23:55:00,288,1.9775390625,storm downpour
761,2015-09-18 00:00:00,2015-09-18 23:55:00,288,1.1015625,
762,2015-09-19 00:00:00,2015-09-19 23:55:00,288,1.298828125,downpour
763,2015-09-22 00:00:00,2015-09-22 23:55:00,288,1.04296875,rain
764,2015-09-23 00:00:00,2015-09-23 23:55:00,288,4.70703125,rain snow
765,2015-09-24 00:00:00,2015-09-24 23:55:00,288,1.345703125,rain
766,2015-09-27 00:00:00,2015-09-27 23:55:00,288,0.97412109375,rain
767,2015-09-30 00:00:00,2015-09-30 08:15:00,100,0.94189453125,rain snow
768,2015-09-30 13:30:00,2015-09-30 23:55:00,126,1.4443359375,rain snow
769,2015-10-02 00:00:00,2015-10-02 23:55:00,288,2.4140625,rain downpour snow
770,2015-10-03 00:00:00,2015-10-03 23:55:00,288,1.6611328125,
771,2015-10-04 00:00:00,2015-10-04 23:55:00,288,2.86328125,rain storm downpour
772,2015-10-05 00:00:00,2015-10-05 13:50:00,167,0.98828125,downpour
773,2015-10-05 14:05:00,2015-10-05 23:55:00,119,2.732421875,downpour
774,2015-10-06 00:00:00,2015-10-06 23:55:00,288,1.6376953125,rain
775,2015-10-07 00:00:00,2015-10-07 23:55:00,288,2.115234375,rain storm downpour
776,2015-10-08 00:00:00,2015-10-08 23:55:00,288,1.44921875,downpour
777,2015-10-09 00:00:00,2015-10-09 23:55:00,288,1.333984375,rain
778,2015-10-10 00:00:00,2015-10-10 23:55:00,288,1.0771484375,rain
779,2015-10-11 00:00:00,2015-10-11 23:55:00,288,1.2021484375,
780,2015-10-12 00:00:00,2015-10-12 23:55:00,288,1.384765625,
781,2015-10-13 00:00:00,2015-10-13 23:55:00,288,2.818359375,rain snow
782,2015-10-14 00:00:00,2015-10-14 23:55:00,288,5.12890625,rain snow
783,2015-10-15 00:00:00,2015-10-15 23:55:00,288,3.234375,rain storm downpour snow
784,2015-10-16 00:00:00,2015-10-16 23:55:00,288,2.626953125,
785,2015-10-17 00:00:00,2015-10-17 23:55:00,288,1.12109375,
786,2015-10-18 00:00:00,2015-10-18 23:55:00,288,1.1748046875,rain
787,2015-10-19 00:00:00,2015-10-19 23:55:00,288,1.47265625,rain downpour
788,2015-10-25 00:00:00,2015-10-25 23:55:00,288,1.017578125,
789,2015-10-28 00:00:00,2015-10-28 23:55:00,288,2.19140625,rain snow
790,2015-10-29 00:00:00,2015-10-29 23:55:00,288,3.04296875,rain
791,2015-11-03 00:00:00,2015-11-03 23:55:00,288,1.0458984375,
792,2015-11-04 00:00:00,2015-11-04 10:10:00,123,1.0390625,
793,2015-11-20 00:00:00,2015-11-20 23:55:00,288,1.0869140625,
794,2015-11-21 00:00:00,2015-11-21 23:55:00,288,1.6650390625,rain snow
795,2015-11-23 00:00:00,2015-11-23 23:55:00,288,0.55322265625,snow
796,2015-11-25 08:30:00,2015-11-25 14:40:00,75,2.353515625,
797,2015-11-25 14:50:00,2015-11-25 23:55:00,110,1.18359375,
798,2015-12-16 00:00:00,2015-12-16 23:55:00,288,0.69482421875,rain snow
799,2016-01-02 00:00:00,2016-01-02 22:30:00,271,1.2138671875,rain snow
800,2016-01-09 00:00:00,2016-01-09 23:55:00,288,1.603515625,rain snow
801,2016-01-11 00:00:00,2016-01-11 23:55:00,288,2.0703125,rain storm snow
802,2016-01-31 00:00:00,2016-01-31 23:55:00,288,1.1484375,
803,2016-02-03 00:00:00,2016-02-03 23:55:00,288,1.6015625,rain downpour snow
804,2016-02-04 00:00:00,2016-02-04 23:55:00,288,0.560546875,snow
805,2016-02-07 00:00:00,2016-02-07 23:55:00,288,2.39453125,rain snow
806,2016-02-08 00:00:00,2016-02-08 23:55:00,288,0.7646484375,rain
807,2016-02-09 00:00:00,2016-02-09 23:55:00,288,1.9794921875,rain downpour snow
808,2016-02-10 00:00:00,2016-02-10 23:55:00,288,0.8681640625,rain snow
809,2016-02-12 00:00:00,2016-02-12 23:55:00,288,0.8193359375,rain snow
810,2016-02-14 00:00:00,2016-02-14 23:55:00,288,1.099609375,rain snow
811,2016-02-15 13:20:00,2016-02-15 23:55:00,128,1.0390625,rain
812,2016-02-16 00:00:00,2016-02-16 23:55:00,288,0.87744140625,rain snow
813,2016-02-17 00:00:00,2016-02-17 23:55:00,288,1.5595703125,rain snow
814,2016-02-25 00:00:00,2016-02-25 04:25:00,54,0.82666015625,rain
815,2016-02-27 00:00:00,2016-02-27 23:55:00,288,1.0166015625,rain snow
816,2016-02-28 00:00:00,2016-02-28 23:55:00,288,2.2578125,rain snow
817,2016-02-29 00:00:00,2016-02-29 23:55:00,288,1.9697265625,rain
818,2016-03-02 13:45:00,2016-03-02 23:55:00,123,3.22265625,rain snow
819,2016-03-03 00:00:00,2016-03-03 23:55:00,288,2.109375,rain
820,2016-03-05 00:00:00,2016-03-05 23:55:00,288,3.67578125,rain snow
821,2016-03-06 00:00:00,2016-03-06 23:55:00,288,0.62353515625,rain snow
822,2016-03-07 07:50:00,2016-03-07 23:55:00,194,0.73388671875,rain snow
823,2016-03-08 00:00:00,2016-03-08 23:55:00,288,0.59228515625,rain snow
824,2016-03-15 00:00:00,2016-03-15 23:55:00,288,0.798828125,rain snow
825,2016-03-31 00:00:00,2016-03-31 23:55:00,288,0.615234375,rain
826,2016-04-06 00:00:00,2016-04-06 23:55:00,288,0.6513671875,downpour
827,2016-04-07 00:00:00,2016-04-07 23:55:00,288,1.822265625,rain hail storm downpour
828,2016-04-08 00:00:00,2016-04-08 23:55:00,288,2.34765625,rain snow
829,2016-04-09 00:00:00,2016-04-09 23:55:00,288,1.1083984375,rain snow
830,2016-04-13 00:00:00,2016-04-13 23:55:00,288,1.291015625,rain downpour
831,2016-04-14 00:00:00,2016-04-14 07:25:00,90,2.646484375,rain downpour
832,2016-04-17 00:00:00,2016-04-17 23:55:00,288,1.833984375,downpour
833,2016-04-18 00:00:00,2016-04-18 23:55:00,288,2.267578125,rain storm downpour snow
834,2016-04-19 00:00:00,2016-04-19 09:10:00,111,1.181640625,downpour
835,2016-04-22 05:25:00,2016-04-22 23:55:00,223,0.90673828125,downpour
836,2016-04-23 00:00:00,2016-04-23 04:00:00,49,2.140625,rain snow
837,2016-04-23 04:10:00,2016-04-23 11:50:00,93,1.5458984375,rain snow
838,2016-04-23 12:10:00,2016-04-23 23:55:00,142,1.4580078125,rain snow
839,2016-04-24 00:00:00,2016-04-24 23:55:00,288,0.89306640625,downpour
840,2016-04-26 10:55:00,2016-04-26 23:55:00,157,0.990234375,downpour
841,2016-04-27 00:00:00,2016-04-27 23:55:00,288,1.5380859375,rain downpour snow
842,2016-05-01 00:00:00,2016-05-01 23:55:00,288,2.12890625,rain
843,2016-05-02 00:00:00,2016-05-02 07:50:00,95,3.490234375,rain
844,2016-05-02 08:00:00,2016-05-02 23:55:00,192,0.6923828125,rain
845,2016-05-04 00:00:00,2016-05-04 23:55:00,288,0.63134765625,downpour
846,2016-05-08 00:00:00,2016-05-08 23:55:00,288,0.65673828125,downpour
847,2016-05-09 00:00:00,2016-05-09 23:55:00,288,0.59326171875,rain
848,2016-05-10 00:00:00,2016-05-10 06:35:00,80,2.212890625,rain
849,2016-05-10 06:45:00,2016-05-10 10:15:00,43,0.75341796875,rain
850,2016-05-11 06:00:00,2016-05-11 23:55:00,216,2.095703125,rain
851,2016-05-12 07:05:00,2016-05-12 23:55:00,203,1.828125,rain downpour snow
852,2016-05-13 00:00:00,2016-05-13 23:55:00,288,1.166015625,rain
853,2016-05-14 00:00:00,2016-05-14 23:55:00,288,2.095703125,storm downpour snow
854,2016-05-15 00:00:00,2016-05-15 22:10:00,267,0.68798828125,storm downpour
855,2016-05-16 08:05:00,2016-05-16 23:55:00,191,0.9287109375,downpour
856,2016-05-19 00:00:00,2016-05-19 23:55:00,288,2.28515625,rain snow
857,2016-05-23 00:00:00,2016-05-23 23:55:00,288,3.373046875,rain storm downpour snow
858,2016-05-24 00:00:00,2016-05-24 12:35:00,152,0.9892578125,rain downpour
859,2016-05-29 00:00:00,2016-05-29 11:10:00,135,1.734375,
860,2016-05-29 12:55:00,2016-05-29 23:55:00,133,2.162109375,
861,2016-05-30 00:00:00,2016-05-30 23:55:00,288,2.2734375,rain snow
862,2016-05-31 00:00:00,2016-05-31 23:55:00,288,2.525390625,downpour
863,2016-06-01 00:00:00,2016-06-01 06:35:00,80,0.71337890625,downpour
864,2016-06-01 12:30:00,2016-06-01 23:55:00,138,1.609375,downpour
865,2016-06-02 00:00:00,2016-06-02 23:55:00,288,1.3720703125,downpour
866,2016-06-03 00:00:00,2016-06-03 23:55:00,288,1.3798828125,downpour
867,2016-06-04 00:00:00,2016-06-04 23:55:00,288,1.3544921875,storm downpour
868,2016-06-05 00:00:00,2016-06-05 23:55:00,288,1.708984375,storm downpour
869,2016-06-06 00:00:00,2016-06-06 23:55:00,288,1.0625,storm downpour
870,2016-06-07 00:00:00,2016-06-07 23:55:00,288,1.38671875,hail storm downpour
871,2016-06-08 00:00:00,2016-06-08 23:55:00,288,2.890625,rain storm downpour
872,2016-06-09 00:00:00,2016-06-09 23:55:00,288,1.763671875,storm downpour
873,2016-06-11 00:00:00,2016-06-11 23:55:00,288,2.2734375,rain storm downpour
874,2016-06-12 00:00:00,2016-06-12 23:55:00,288,1.0869140625,storm downpour
875,2016-06-13 00:00:00,2016-06-13 23:55:00,288,1.974609375,storm downpour
876,2016-06-14 00:00:00,2016-06-14 23:55:00,288,3.203125,rain storm downpour
877,2016-06-15 00:00:00,2016-06-15 23:55:00,288,1.681640625,rain
878,2016-06-16 00:00:00,2016-06-16 23:55:00,288,2.599609375,storm downpour
879,2016-06-17 00:00:00,2016-06-17 23:55:00,288,1.8662109375,storm downpour
880,2016-06-18 00:00:00,2016-06-18 23:55:00,288,1.544921875,hail storm downpour
881,2016-06-19 00:00:00,2016-06-19 23:55:00,288,1.8115234375,downpour
882,2016-06-24 00:00:00,2016-06-24 23:55:00,288,0.90087890625,storm
883,2016-06-25 00:00:00,2016-06-25 23:55:00,288,2.162109375,hail storm downpour
884,2016-06-26 00:00:00,2016-06-26 23:55:00,288,3.005859375,storm downpour
885,2016-06-27 00:00:00,2016-06-27 08:25:00,102,1.5,
886,2016-06-30 00:00:00,2016-06-30 18:05:00,218,1.748046875,storm downpour
887,2016-07-05 00:00:00,2016-07-05 23:55:00,288,1.8388671875,hail storm downpour
888,2016-07-10 00:00:00,2016-07-10 23:55:00,288,1.6826171875,storm downpour
889,2016-07-11 00:00:00,2016-07-11 23:55:00,288,1.912109375,
890,2016-07-12 00:00:00,2016-07-12 23:55:00,288,2.79296875,storm downpour
891,2016-07-13 00:00:00,2016-07-13 23:55:00,288,3.380859375,storm downpour
892,2016-07-14 00:00:00,2016-07-14 23:55:00,288,1.412109375,downpour
893,2016-07-21 06:50:00,2016-07-21 23:55:00,206,1.3544921875,storm downpour
894,2016-07-22 00:00:00,2016-07-22 23:55:00,288,1.4814453125,storm downpour
895,2016-07-23 00:00:00,2016-07-23 23:55:00,288,1.8828125,storm downpour
896,2016-07-24 00:00:00,2016-07-24 23:55:00,288,0.6083984375,storm downpour
897,2016-07-25 00:00:00,2016-07-25 23:55:00,288,1.2568359375,storm downpour
898,2016-07-26 00:00:00,2016-07-26 23:55:00,288,1.6787109375,storm downpour
899,2016-07-27 00:00:00,2016-07-27 23:55:00,288,2.634765625,hail storm downpour
900,2016-07-28 00:00:00,2016-07-28 23:55:00,288,1.0439453125,rain downpour
901,2016-07-30 08:50:00,2016-07-30 23:55:00,182,1.966796875,storm downpour
902,2016-07-31 00:00:00,2016-07-31 23:55:00,288,3.39453125,storm downpour
903,2016-08-01 00:00:00,2016-08-01 23:55:00,288,0.7744140625,rain downpour
904,2016-08-05 05:20:00,2016-08-05 14:00:00,105,7.62890625,rain storm downpour snow
905,2016-08-05 14:15:00,2016-08-05 23:55:00,117,2.0390625,rain storm downpour snow
906,2016-08-09 00:00:00,2016-08-09 23:55:00,288,2.94140625,storm downpour
907,2016-08-10 00:00:00,2016-08-10 09:05:00,110,6.68359375,rain
908,2016-08-11 13:40:00,2016-08-11 23:55:00,124,2.486328125,
909,2016-08-12 00:00:00,2016-08-12 06:35:00,80,2.56640625,
910,2016-08-12 07:00:00,2016-08-12 23:55:00,204,2.548828125,
911,2016-08-13 00:00:00,2016-08-13 23:55:00,288,2.50390625,
912,2016-08-14 00:00:00,2016-08-14 23:55:00,288,2.85546875,
913,2016-08-15 00:55:00,2016-08-15 23:55:00,277,3.884765625,storm downpour
914,2016-08-16 01:10:00,2016-08-16 08:15:00,86,2.630859375,hail storm downpour
915,2016-08-16 08:30:00,2016-08-16 12:55:00,54,2.826171875,hail storm downpour
916,2016-08-16 13:05:00,2016-08-16 23:55:00,131,2.36328125,hail storm downpour
917,2016-08-17 00:00:00,2016-08-17 23:55:00,288,0.91357421875,storm downpour
918,2016-08-18 00:00:00,2016-08-18 23:55:00,288,1.203125,storm
919,2016-08-20 00:00:00,2016-08-20 23:55:00,288,2.974609375,storm downpour
920,2016-08-21 00:00:00,2016-08-21 23:55:00,288,1.16015625,downpour
921,2016-08-28 00:00:00,2016-08-28 23:55:00,288,1.091796875,storm
922,2016-08-29 00:00:00,2016-08-29 23:55:00,288,2.205078125,storm downpour
923,2016-08-30 00:00:00,2016-08-30 23:55:00,288,0.55615234375,rain
924,2016-09-04 00:00:00,2016-09-04 23:55:00,288,0.96142578125,storm downpour
925,2016-09-05 00:00:00,2016-09-05 23:55:00,288,0.6767578125,rain
926,2016-09-10 00:00:00,2016-09-10 23:55:00,288,0.86669921875,downpour
927,2016-09-11 00:00:00,2016-09-11 23:55:00,288,0.85986328125,downpour
928,2016-09-15 00:00:00,2016-09-15 23:55:00,288,1.021484375,rain
929,2016-09-16 00:00:00,2016-09-16 23:55:00,288,2.716796875,rain snow
930,2016-09-17 00:00:00,2016-09-17 23:55:00,288,2.177734375,rain
931,2016-09-18 00:00:00,2016-09-18 23:55:00,288,1.1337890625,rain
932,2016-09-20 00:00:00,2016-09-20 23:55:00,288,0.5029296875,rain downpour
933,2016-09-21 00:00:00,2016-09-21 23:55:00,288,0.5537109375,rain storm downpour
934,2016-10-02 00:00:00,2016-10-02 23:55:00,288,1.154296875,rain hail storm downpour
935,2016-10-09 00:00:00,2016-10-09 23:55:00,288,1.0302734375,rain snow
936,2016-10-13 00:00:00,2016-10-13 23:55:00,288,0.65576171875,rain
937,2016-10-14 00:00:00,2016-10-14 23:55:00,288,4.54296875,rain storm downpour
938,2016-10-17 00:00:00,2016-10-17 23:55:00,288,0.77685546875,rain
939,2016-10-19 00:00:00,2016-10-19 23:55:00,288,0.8486328125,rain
940,2016-10-20 00:00:00,2016-10-20 23:55:00,288,0.95166015625,rain
941,2016-10-23 10:40:00,2016-10-23 23:55:00,160,0.900390625,rain
942,2016-10-25 00:00:00,2016-10-25 23:55:00,288,2.052734375,rain downpour
943,2016-10-26 09:55:00,2016-10-26 23:55:00,169,1.1357421875,rain downpour
944,2016-11-05 00:00:00,2016-11-05 23:55:00,288,2.9765625,rain snow
945,2016-11-06 00:00:00,2016-11-06 23:55:00,288,2.365234375,rain snow
946,2016-11-11 00:00:00,2016-11-11 23:55:00,288,0.94091796875,rain snow
947,2017-01-12 14:20:00,2017-01-12 23:55:00,116,0.759765625,rain snow
948,2017-01-13 00:00:00,2017-01-13 23:55:00,288,1.2646484375,rain snow
949,2017-01-31 08:10:00,2017-01-31 12:25:00,52,1.5087890625,rain snow
950,2017-01-31 13:10:00,2017-01-31 23:55:00,130,1.94921875,rain snow
951,2017-02-01 00:00:00,2017-02-01 23:55:00,288,0.5390625,rain
952,2017-02-02 00:00:00,2017-02-02 23:55:00,288,0.5771484375,rain
953,2017-02-03 00:00:00,2017-02-03 23:55:00,288,1.4560546875,rain snow
954,2017-02-04 00:00:00,2017-02-04 23:55:00,288,1.0517578125,rain snow
955,2017-02-05 03:40:00,2017-02-05 23:55:00,244,2.775390625,rain snow
956,2017-02-06 00:00:00,2017-02-06 07:55:00,96,3.490234375,rain
957,2017-02-06 08:05:00,2017-02-06 23:55:00,191,1.9423828125,rain
958,2017-02-10 08:30:00,2017-02-10 23:55:00,186,1.779296875,rain snow
959,2017-02-17 00:00:00,2017-02-17 23:55:00,288,0.5234375,rain
960,2017-02-24 00:00:00,2017-02-24 23:55:00,288,0.68994140625,rain
961,2017-02-28 00:00:00,2017-02-28 23:55:00,288,3.064453125,rain downpour snow
962,2017-03-01 00:00:00,2017-03-01 23:55:00,288,0.77099609375,downpour snow
963,2017-03-04 00:00:00,2017-03-04 23:55:00,288,1.990234375,rain storm downpour snow
964,2017-03-05 00:00:00,2017-03-05 23:55:00,288,0.85986328125,rain downpour snow
965,2017-03-09 00:00:00,2017-03-09 23:55:00,288,1.93359375,rain
966,2017-03-22 00:00:00,2017-03-22 23:55:00,288,0.578125,rain downpour
967,2017-03-23 00:00:00,2017-03-23 23:55:00,288,0.80078125,downpour
968,2017-03-26 00:00:00,2017-03-26 23:55:00,288,0.69873046875,rain storm downpour
969,2017-04-03 11:35:00,2017-04-03 23:55:00,149,1.1884765625,downpour
970,2017-04-04 00:00:00,2017-04-04 23:55:00,288,2.16015625,downpour snow
971,2017-04-05 00:00:00,2017-04-05 23:55:00,288,1.25,rain
972,2017-04-10 11:55:00,2017-04-10 23:55:00,145,1.2666015625,downpour
973,2017-04-11 00:00:00,2017-04-11 23:55:00,288,0.546875,downpour
974,2017-04-15 00:00:00,2017-04-15 23:55:00,288,1.107421875,downpour
975,2017-04-17 00:00:00,2017-04-17 23:55:00,288,0.794921875,downpour
976,2017-04-18 00:00:00,2017-04-18 23:55:00,288,0.6875,downpour snow
977,2017-04-21 14:00:00,2017-04-21 23:55:00,120,1.373046875,
978,2017-04-22 00:00:00,2017-04-22 23:55:00,288,1.5078125,
979,2017-04-23 00:00:00,2017-04-23 23:55:00,288,1.564453125,
980,2017-04-24 00:00:00,2017-04-24 23:55:00,288,1.673828125,
981,2017-04-25 00:00:00,2017-04-25 23:55:00,288,2.15625,downpour
982,2017-04-26 00:00:00,2017-04-26 23:55:00,288,3.810546875,rain snow
983,2017-04-27 00:00:00,2017-04-27 08:25:00,102,1.8974609375,rain snow
984,2017-04-27 15:20:00,2017-04-27 23:55:00,104,4.61328125,rain snow
985,2017-04-28 00:00:00,2017-04-28 10:35:00,128,2.96875,rain snow
986,2017-04-28 10:50:00,2017-04-28 23:55:00,158,0.79833984375,rain snow
987,2017-05-01 00:00:00,2017-05-01 23:55:00,288,2.3046875,rain snow
988,2017-05-02 08:50:00,2017-05-02 23:55:00,182,1.1748046875,rain snow
989,2017-05-03 00:00:00,2017-05-03 23:55:00,288,1.4599609375,rain
990,2017-05-04 00:00:00,2017-05-04 23:55:00,288,1.3232421875,rain
991,2017-05-06 00:00:00,2017-05-06 23:55:00,288,2.162109375,rain
992,2017-05-07 00:00:00,2017-05-07 23:55:00,288,0.87890625,rain
993,2017-05-08 00:00:00,2017-05-08 23:55:00,288,1.2265625,rain downpour
994,2017-05-09 00:00:00,2017-05-09 07:50:00,95,0.56689453125,rain
995,2017-05-11 00:00:00,2017-05-11 23:55:00,288,0.85205078125,downpour
996,2017-05-12 00:25:00,2017-05-12 12:35:00,147,0.9248046875,storm downpour
997,2017-05-12 14:25:00,2017-05-12 23:55:00,115,2.41796875,storm downpour
998,2017-05-13 00:00:00,2017-05-13 23:55:00,288,1.4482421875,storm downpour
999,2017-05-14 00:40:00,2017-05-14 15:55:00,184,1.369140625,storm downpour
1000,2017-05-14 16:05:00,2017-05-14 23:55:00,95,4.46484375,storm downpour
1001,2017-05-15 00:00:00,2017-05-15 23:55:00,288,1.072265625,storm downpour
1002,2017-05-19 00:00:00,2017-05-19 14:30:00,175,1.123046875,rain storm downpour
1003,2017-05-19 15:10:00,2017-05-19 23:55:00,106,1.7451171875,rain storm downpour
1004,2017-05-20 00:00:00,2017-05-20 23:55:00,288,0.99462890625,storm downpour
1005,2017-05-22 00:00:00,2017-05-22 23:55:00,288,0.72998046875,storm downpour
1006,2017-05-30 10:30:00,2017-05-30 14:30:00,49,3.75390625,storm downpour
1007,2017-05-30 14:50:00,2017-05-30 18:35:00,46,2.927734375,storm downpour
1008,2017-05-31 09:25:00,2017-05-31 23:55:00,175,1.3896484375,storm downpour
1009,2017-06-06 15:25:00,2017-06-06 23:55:00,103,2.392578125,storm downpour
1010,2017-06-14 10:30:00,2017-06-14 23:55:00,162,2.44921875,storm
1011,2017-06-15 00:00:00,2017-06-15 17:50:00,215,1.1103515625,storm downpour
1012,2017-06-15 18:10:00,2017-06-15 23:55:00,70,4.69140625,storm downpour
1013,2017-06-20 00:00:00,2017-06-20 18:30:00,223,0.93017578125,storm downpour
1014,2017-06-20 19:45:00,2017-06-20 23:55:00,51,1.82421875,storm downpour
1015,2017-06-21 00:00:00,2017-06-21 09:35:00,116,0.8359375,hail storm downpour
1016,2017-06-21 09:45:00,2017-06-21 23:55:00,171,2.2890625,hail storm downpour
